product_urls,product_category,product_info_date
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Heat-Eat-Bake-at-Home/Amagwinya-Vetkoek-4-pk/_/A-6009226689543?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Chocolates-Sweets-Snacks/Rusks/Bulk-Homestyle-Buttermilk-Rusks-800-g/_/A-6007875018806?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Wraps-Naan-Pitas-Bagels/Fresh/Fresh-Butter-Rotis-6-x-75-g/_/A-6009184330006?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Food-Basket/Banners/Lunchbox-Fillers/Mini-Rice-Cakes-with-Yoghurt-Coating-6-x-20-g/_/A-6009207752860?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Desserts-Puddings/Chilled-Dessert/Medium-Fat-Dairy-Dessert-with-Caramel-Sauce-3-x-100-ml/_/A-20192860?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Desserts-Puddings/Chilled-Dessert/Chocolate-White-Chocolate-Mousse-Swirls-3-x-125-ml/_/A-6009101171804?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Valentines-Day/Picnic-Lovers-Basket/Cupcakes-Sweet-Treats-Muffins-Pastries-Desserts/Vanilla-Caramel-Cupcakes-9-pk/_/A-20190262?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Chocolates-Sweets-Snacks/Biscuits/Tea-Time-Biscuits/Bakers-Original-Blue-Label-Marie-Biscuits-200-g/_/A-6001056453004?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Wraps-Naan-Pitas-Bagels/Long-Life/Multiseed-Wraps-8-x-54-g/_/A-6009178807422?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Food-Basket/Banners/Free-Range-Eggs-and-Made-with-Free-Range-Eggs/Chilled-Desserts/Chocolate-Cream-clairs-10-pk/_/A-6009178883600?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Teatime-Sweet-Treats/Dark-Chocolate-Brownie-Bites-12-pk/_/A-6009000029237?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Wraps-Naan-Pitas-Bagels/Sesame-Seed-Bagels-4-pk/_/A-6009223401247?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Desserts-Puddings/Chilled-Dessert/Chocolate-Delights-Dessert-3-x-125-ml/_/A-20126254?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Braai-Shop/Braai-Snacks-Beverages/Sea-Salt-Crackers-185-g/_/A-6009101884834?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Shop-by-Preference/Vegetarian/Pantry/Biscuits-Rusks-Crackers/Crackers-Rice-Cakes/Sour-Cream-Flavoured-Rice-Crackers-100-g/_/A-6009171121143?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Online-Feature/Recipes/No-bake-cheesecake/Bakers-Original-Tennis-Biscuits-200-g/_/A-6001056662000?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Cakes-Gateaux/Chocolate-Cake-600-g/_/A-20049430?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Chocolates-Sweets-Snacks/Rusks/Bulk-Homestyle-Bran-Rusks-800-g/_/A-6009223776550?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Cakes-Gateaux/Carrot-Teacake-Loaf-420-g/_/A-20176891?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Bread/Speciality-Bread/100-Rye-Bread-400-g/_/A-6001009038821?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Shop-by-Preference/Vegetarian/Pantry/Biscuits-Rusks-Crackers/Crackers-Rice-Cakes/Mini-Playful-Penguins-Cheese-Flavoured-Crackers-28-g/_/A-6009182599610?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Food-Basket/Banners/Free-Range-Eggs-and-Made-with-Free-Range-Eggs/Chilled-Desserts/Chocolate-Caramel-Hidden-Centre-Cupcakes-4-pk/_/A-6001009066886?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Cakes-Gateaux/Caramel-Cream-Cake-530-g/_/A-20099534?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Chocolates-Sweets-Snacks/Biscuits/Chunkies-Wafers-Sandwiched-Biscuits/Bakers-Original-Red-Label-Lemon-Cream-Biscuits-200-g/_/A-6001056411004?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Heat-Eat-Bake-at-Home/Heat-Eat-Knotted-Rolls-6-pk/_/A-6005000416893?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Scones-Muffins/Bran-Raisin-Sultana-Muffins-4-pk/_/A-6009184421360?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Chocolates-Sweets-Snacks/Rusks/Homestyle-Buttermilk-Rusks-450-g/_/A-6009223772453?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Shop-by-Preference/Vegetarian/Pantry/Biscuits-Rusks-Crackers/Crackers-Rice-Cakes/Bakers-Salticrax-400-g/_/A-6009704171409?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Teatime-Sweet-Treats/Chocolate-Sponge-Fingers-5-pk/_/A-20009472?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Valentines-Day/Picnic-Lovers-Basket/Cupcakes-Sweet-Treats-Muffins-Pastries-Desserts/Chocolate-Cupcakes-9-pk/_/A-20190170?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Chocolates-Sweets-Snacks/Biscuits/Tea-Time-Biscuits/Vanilla-Cookies-with-Hidden-Fruit-and-Vegetables-30-g/_/A-6009182511179?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Christmas/Christmas-Pantry/Savoury-Biscuits-Preserves/Three-Cheese-Straws-125-g/_/A-20178048?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Food-To-Go/Sweet-Treats-Desserts-To-Go/Chocolate-Caramel-Cake-Slice-100-g/_/A-6009226522840?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Online-Feature/Content/Deli-Snacking/Assorted-Savoury-Crackers-250-g/_/A-6009101884377?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Shop-by-Preference/Vegetarian/Pantry/Biscuits-Rusks-Crackers/Crackers-Rice-Cakes/Bakers-Provita-Original-Wheat-Toast-Crackerbread-125-g/_/A-6001056414319?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Bread/Speciality-Bread/Multiseed-Oats-Sandwich-Thins-8-Slices/_/A-6009223079361?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Food-Basket/Banners/Loadshedding-Helping-Hand/Cheese-Platter/Biscuits-Preserves/Rosemary-Crackers-185-g/_/A-6009101884858?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Teatime-Sweet-Treats/Lamington-Cake-Slices-5-pk/_/A-6009173651907?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Food-Basket/Banners/Winter-Indulgence/Sweet-Biscuits/Chunkies-Chocolate-Chip-Cookies-500-g/_/A-6009217334421?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Food-To-Go/Sweet-Treats-Desserts-To-Go/Rainbow-Cake-Slice-100-g/_/A-6009226522833?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Pantry/Global-Cuisine/Mexican/White-Flour-Wraps-6-pk/_/A-6009178545850?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Heat-Eat-Bake-at-Home/Amadombolo-Steamed-Bread-4-pk/_/A-6009226689536?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Chocolates-Sweets-Snacks/Biscuits/Chunkies-Wafers-Sandwiched-Biscuits/Chunkies-Chocolate-Chip-Cookies-150-g/_/A-6009217334438?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Pantry/Global-Cuisine/Mexican/Brown-Wheat-Flour-Wraps-8-x-54-g/_/A-6009207542256?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Shop-by-Preference/Vegetarian/Pantry/Biscuits-Rusks-Crackers/Crackers-Rice-Cakes/Bakers-Salticrax-200-g/_/A-6001056414425?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-2-for-R70/200G-DIGESTIVES/Yoghurt-Digestives-200-g/_/A-6009175106443?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Kids/Kids-Snacks/Biscuits-Crackers/Mini-Cheese-Flavoured-Rice-Crackers-15-g/_/A-6009171329631?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Cakes-Gateaux/Caramel-Swirl-Gateau-Cake-1-1-kg/_/A-6009184296388?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Chocolates-Sweets-Snacks/Biscuits/Tea-Time-Biscuits/Bakers-Original-Eet-Sum-Mor-Biscuits-200-g/_/A-6001056201001?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Chocolates-Sweets-Snacks/Biscuits/Crunchies-Digestives-Oat-Biscuits/Roasted-Nut-and-Oat-Crunchies-270-g/_/A-20199296?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Bread/White-Bread/White-Sandwich-Bread-Thins-8-Slices/_/A-6009211226333?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-2-Save-20-/Woolies-Sweet-Biscuits/All-Butter-Shortbread-Fingers-220-g/_/A-20133542?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Kids/Kids-Snacks/Biscuits-Crackers/Mini-Sour-Cream-and-Chives-Flavoured-Rice-Crackers-15-g/_/A-6009171329655?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Rolls/Gluten-Free-Hamburger-Rolls-4-pk/_/A-6009214616001?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Online-Feature/Content/We-used-Our-Free-Range-Eggs/Choc-Chip-Crunchies-700-g/_/A-6009189458361?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Chocolates-Sweets-Snacks/Biscuits/Tea-Time-Biscuits/Bakers-Iced-Zoo-Vanilla-Flavoured-Biscuits-150-g/_/A-6001056036702?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Cakes-Gateaux/Vanilla-Caramel-Sponge-Cake-600-g/_/A-6009000590805?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Bread/White-Bread/Gluten-Free-White-Bread-375-g/_/A-6009182092371?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Cakes-Gateaux/Caramel-Swiss-Roll-530-g/_/A-6008000458979?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-2-save-R10/Flapjacks/Chocolate-Chip-Flapjacks-6-pk/_/A-6009101608034?isFromPLP=true,Bakery_Desserts,2024-04-21
