product_urls,product_category,product_info_date
https://www.woolworths.co.za/prod/Food/Ready-Meals/Italian-Meals/Fresh-Noodles-Pasta-Pesto-Sauces/Fresh-Creamy-Tomato-Sauce-400-g/_/A-6009226187971?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Indian-Asian-Mexican-Meals/Mince-Curry-Rice-350-g/_/A-6009000346075?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Wellbeing-Plant-Based-Shop/Plant-Based-Alternatives/Vegetarian/Ready-Meals/PlantLove-Yellow-Coconut-Curry-350-g/_/A-6009226769047?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Wellbeing-Plant-Based-Shop/Plant-Based-Alternatives/Vegetarian/Ready-Meals/PlantLove-Korean-Style-Cauliflower-370-g/_/A-6009226769252?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Italian-Meals/Fresh-Noodles-Pasta-Pesto-Sauces/Fresh-Beef-Bolognese-Ravioli-500-g/_/A-6009226187964?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Baby/Baby-Food-Toiletries/Meals-Purees/Fresh/Textured-Chunky/Babes-Fresh-Oats-and-Mixed-Berries-Brekkie-150-g/_/A-6009226540080?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Pizzas-Pies-Quiches/Pizza/Stonebaked-Caprese-Pizza-510-g/_/A-6009189001000?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Kids-Meals/Kids-Chicken-Noodle-Doo-200-g/_/A-20196349?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Pizzas-Pies-Quiches/Pizza/Stonebaked-Club-Pizza-430-g/_/A-6001009004192?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Pizzas-Pies-Quiches/Pies/Chicken-Pie-580-g/_/A-20013189?isFromPLP=true,ReadyMeals,2024-04-21
